Participant,Date,Status,PsychoPy,PsychoPyComplete,Task,Files,Placed,Processed,Errors
104H,2025-6-6,97.54157628344178,1,0,simpleRT,2,2,2,
104H,2025-6-6,97.54157628344178,1,0,ECG,1,4,4,Failed HR Peak Detection on blankScreen_04;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed HR Peak Detection on simpleRT_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed HR Peak Detection on Exercise;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed HR Peak Detection on blankScreen_05;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed HR Peak Detection on simpleRT_01;IndexError('index 0 is out of bounds for axis 0 with size 0')
104H,2025-6-6,97.54157628344178,1,0,EDA,1,5,6,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
104I,2025-6-13,100.0,1,0,manualCapture,1,1,6,
104I,2025-6-13,100.0,1,0,Temp,0,0,0,Failed Temp on blankScreen_00;KeyError('t');Failed Temp on blankScreen_01;KeyError('t');Failed Temp on blankScreen_02;KeyError('t');Failed Temp on blankScreen_03;KeyError('t');Failed Temp on blankScreen_04;KeyError('t');Failed Temp on blankScreen_05;KeyError('t')
104I,2025-6-13,100.0,1,0,BMS,4,4,4,
104I,2025-6-13,100.0,1,0,PSQI,1,1,7,
104I,2025-6-13,100.0,1,0,MAIA,1,1,1,
104I,2025-6-13,100.0,1,0,IFIS,1,1,1,
104I,2025-6-13,100.0,1,0,caffeine,1,1,1,
104I,2025-6-13,100.0,1,0,STAI,1,1,1,
104I,2025-6-13,100.0,1,0,IAAS,2,2,2,
104I,2025-6-13,100.0,1,0,Cycle,1,1,1,
104I,2025-6-13,100.0,1,0,simpleRT,2,2,2,
104I,2025-6-13,100.0,1,0,ECG,0,0,0,Failed HR Peak Detection on blankScreen_00;KeyError('t');Failed HR Peak Detection on blankScreen_01;KeyError('t');Failed HR Peak Detection on blankScreen_02;KeyError('t');Failed HR Peak Detection on blankScreen_03;KeyError('t');Failed HR Peak Detection on blankScreen_04;KeyError('t');Failed HR Peak Detection on simpleRT_00;KeyError('t');Failed HR Peak Detection on Exercise;KeyError('t');Failed HR Peak Detection on blankScreen_05;KeyError('t');Failed HR Peak Detection on simpleRT_01;KeyError('t')
104I,2025-6-13,100.0,1,0,EDA,1,9,10,
105H,2025-6-23,97.02216066481996,1,0,manualCapture,1,1,8,
105H,2025-6-23,97.02216066481996,1,0,Temp,1,6,6,
105H,2025-6-23,97.02216066481996,1,0,BMS,3,3,3,
105H,2025-6-23,97.02216066481996,1,0,PSQI,1,1,7,
105H,2025-6-23,97.02216066481996,1,0,MAIA,1,1,1,
105H,2025-6-23,97.02216066481996,1,0,IFIS,1,1,1,
105H,2025-6-23,97.02216066481996,1,0,caffeine,1,1,1,
105H,2025-6-23,97.02216066481996,1,0,STAI,1,1,1,
105H,2025-6-23,97.02216066481996,1,0,IAAS,2,2,2,
105H,2025-6-23,97.02216066481996,1,0,Cycle,0,0,0,
105H,2025-6-23,97.02216066481996,1,0,simpleRT,2,2,2,
105H,2025-6-23,97.02216066481996,1,0,ECG,1,9,9,
105H,2025-6-23,97.02216066481996,1,0,EDA,1,5,5,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
105I,2025-6-27,100.0,1,0,manualCapture,1,1,8,
105I,2025-6-27,100.0,1,0,Temp,1,6,6,
105I,2025-6-27,100.0,1,0,BMS,4,4,4,
105I,2025-6-27,100.0,1,0,PSQI,1,1,7,
105I,2025-6-27,100.0,1,0,MAIA,1,1,1,
105I,2025-6-27,100.0,1,0,IFIS,1,1,1,
105I,2025-6-27,100.0,1,0,caffeine,1,1,1,
105I,2025-6-27,100.0,1,0,STAI,1,1,1,
105I,2025-6-27,100.0,1,0,IAAS,2,2,2,
105I,2025-6-27,100.0,1,0,Cycle,1,1,1,
105I,2025-6-27,100.0,1,0,simpleRT,2,2,2,
105I,2025-6-27,100.0,1,0,ECG,1,9,10,
105I,2025-6-27,100.0,1,0,EDA,1,9,10,
106G,2025-6-17,99.15651358950328,1,0,manualCapture,1,1,8,
106G,2025-6-17,99.15651358950328,1,0,Temp,1,6,6,
106G,2025-6-17,99.15651358950328,1,0,BMS,3,3,3,
106G,2025-6-17,99.15651358950328,1,0,PSQI,1,1,7,
106G,2025-6-17,99.15651358950328,1,0,MAIA,1,1,1,
106G,2025-6-17,99.15651358950328,1,0,IFIS,1,1,1,
106G,2025-6-17,99.15651358950328,1,0,caffeine,1,1,1,
106G,2025-6-17,99.15651358950328,1,0,STAI,1,1,1,
106G,2025-6-17,99.15651358950328,1,0,IAAS,2,2,2,
106G,2025-6-17,99.15651358950328,1,0,Cycle,1,1,1,
106G,2025-6-17,99.15651358950328,1,0,simpleRT,2,2,2,
106G,2025-6-17,99.15651358950328,1,0,ECG,1,9,10,
106G,2025-6-17,99.15651358950328,1,0,EDA,1,5,6,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
106H,2025-6-23,95.84764283484232,1,0,manualCapture,1,1,8,
106H,2025-6-23,95.84764283484232,1,0,Temp,1,6,6,
106H,2025-6-23,95.84764283484232,1,0,BMS,3,3,3,
106H,2025-6-23,95.84764283484232,1,0,PSQI,1,1,7,
106H,2025-6-23,95.84764283484232,1,0,MAIA,1,1,1,
106H,2025-6-23,95.84764283484232,1,0,IFIS,1,1,1,
106H,2025-6-23,95.84764283484232,1,0,caffeine,1,1,1,
106H,2025-6-23,95.84764283484232,1,0,STAI,1,1,1,
106H,2025-6-23,95.84764283484232,1,0,IAAS,2,2,2,
106H,2025-6-23,95.84764283484232,1,0,Cycle,1,1,1,
106H,2025-6-23,95.84764283484232,1,0,simpleRT,2,2,2,
106H,2025-6-23,95.84764283484232,1,0,ECG,1,9,11,
106H,2025-6-23,95.84764283484232,1,0,EDA,1,5,7,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
106I,2025-6-27,100.0,1,0,manualCapture,1,1,6,
106I,2025-6-27,100.0,1,0,Temp,1,6,6,
106I,2025-6-27,100.0,1,0,BMS,4,4,4,
106I,2025-6-27,100.0,1,0,PSQI,1,1,7,
106I,2025-6-27,100.0,1,0,MAIA,1,1,1,
106I,2025-6-27,100.0,1,0,IFIS,1,1,1,
106I,2025-6-27,100.0,1,0,caffeine,1,1,1,
106I,2025-6-27,100.0,1,0,STAI,1,1,1,
106I,2025-6-27,100.0,1,0,IAAS,2,2,2,
106I,2025-6-27,100.0,1,0,Cycle,1,1,1,
106I,2025-6-27,100.0,1,0,simpleRT,2,2,2,
106I,2025-6-27,100.0,1,0,ECG,1,9,9,
106I,2025-6-27,100.0,1,0,EDA,1,9,9,
107G,2025-5-30,97.16892104435355,1,0,manualCapture,1,1,6,
107G,2025-5-30,97.16892104435355,1,0,Temp,1,6,6,
107G,2025-5-30,97.16892104435355,1,0,BMS,3,3,3,
107G,2025-5-30,97.16892104435355,1,0,PSQI,1,1,7,
107G,2025-5-30,97.16892104435355,1,0,MAIA,1,1,1,
107G,2025-5-30,97.16892104435355,1,0,IFIS,1,1,1,
107G,2025-5-30,97.16892104435355,1,0,caffeine,1,1,1,
107G,2025-5-30,97.16892104435355,1,0,STAI,1,1,1,
107G,2025-5-30,97.16892104435355,1,0,IAAS,2,2,2,
107G,2025-5-30,97.16892104435355,1,0,Cycle,1,1,1,
107G,2025-5-30,97.16892104435355,1,0,simpleRT,2,2,2,
107G,2025-5-30,97.16892104435355,1,0,ECG,1,9,11,
107G,2025-5-30,97.16892104435355,1,0,EDA,0,0,0,Failed EDA on blankScreen_00;KeyError('t');Failed EDA on blankScreen_01;KeyError('t');Failed EDA on blankScreen_02;KeyError('t');Failed EDA on blankScreen_03;KeyError('t');Failed EDA on blankScreen_04;KeyError('t');Failed EDA on simpleRT_00;KeyError('t');Failed EDA on Exercise;KeyError('t');Failed EDA on blankScreen_05;KeyError('t');Failed EDA on simpleRT_01;KeyError('t')
107H,2025-6-3,97.12854757929884,1,0,manualCapture,1,1,8,
107H,2025-6-3,97.12854757929884,1,0,Temp,1,6,6,
107H,2025-6-3,97.12854757929884,1,0,BMS,3,3,3,
107H,2025-6-3,97.12854757929884,1,0,PSQI,1,1,7,
107H,2025-6-3,97.12854757929884,1,0,MAIA,1,1,1,
107H,2025-6-3,97.12854757929884,1,0,IFIS,1,1,1,
107H,2025-6-3,97.12854757929884,1,0,caffeine,1,1,1,
107H,2025-6-3,97.12854757929884,1,0,STAI,1,1,1,
107H,2025-6-3,97.12854757929884,1,0,IAAS,2,2,2,
107H,2025-6-3,97.12854757929884,1,0,Cycle,1,1,1,
107H,2025-6-3,97.12854757929884,1,0,simpleRT,2,2,2,
107H,2025-6-3,97.12854757929884,1,0,ECG,1,9,10,
107H,2025-6-3,97.12854757929884,1,0,EDA,1,5,6,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
107I,2025-6-10,100.0,1,0,manualCapture,1,1,6,
107I,2025-6-10,100.0,1,0,Temp,1,6,6,
107I,2025-6-10,100.0,1,0,BMS,4,4,4,
107I,2025-6-10,100.0,1,0,PSQI,1,1,7,
107I,2025-6-10,100.0,1,0,MAIA,1,1,1,
107I,2025-6-10,100.0,1,0,IFIS,1,1,1,
107I,2025-6-10,100.0,1,0,caffeine,1,1,1,
107I,2025-6-10,100.0,1,0,STAI,1,1,1,
107I,2025-6-10,100.0,1,0,IAAS,2,2,2,
107I,2025-6-10,100.0,1,0,Cycle,1,1,1,
107I,2025-6-10,100.0,1,0,simpleRT,2,2,2,
107I,2025-6-10,100.0,1,0,ECG,1,9,10,
107I,2025-6-10,100.0,1,0,EDA,1,9,11,
108G,2025-5-28,99.08443540183112,1,0,manualCapture,1,1,8,
108G,2025-5-28,99.08443540183112,1,0,Temp,1,6,6,
108G,2025-5-28,99.08443540183112,1,0,BMS,3,3,3,
108G,2025-5-28,99.08443540183112,1,0,PSQI,1,1,7,
108G,2025-5-28,99.08443540183112,1,0,MAIA,1,1,1,
108G,2025-5-28,99.08443540183112,1,0,IFIS,1,1,1,
108G,2025-5-28,99.08443540183112,1,0,caffeine,1,1,1,
108G,2025-5-28,99.08443540183112,1,0,STAI,1,1,1,
108G,2025-5-28,99.08443540183112,1,0,IAAS,2,2,2,
108G,2025-5-28,99.08443540183112,1,0,Cycle,2,2,1,
108G,2025-5-28,99.08443540183112,1,0,simpleRT,2,2,2,
108G,2025-5-28,99.08443540183112,1,0,ECG,1,9,10,
108G,2025-5-28,99.08443540183112,1,0,EDA,1,5,6,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
108H,2025-6-4,97.22792607802874,1,0,manualCapture,1,1,8,
108H,2025-6-4,97.22792607802874,1,0,Temp,1,6,6,
108H,2025-6-4,97.22792607802874,1,0,BMS,3,3,3,
108H,2025-6-4,97.22792607802874,1,0,PSQI,1,1,7,
108H,2025-6-4,97.22792607802874,1,0,MAIA,1,1,1,
108H,2025-6-4,97.22792607802874,1,0,IFIS,1,1,1,
108H,2025-6-4,97.22792607802874,1,0,caffeine,1,1,1,
108H,2025-6-4,97.22792607802874,1,0,STAI,1,1,1,
108H,2025-6-4,97.22792607802874,1,0,IAAS,2,2,2,
108H,2025-6-4,97.22792607802874,1,0,Cycle,0,0,0,
108H,2025-6-4,97.22792607802874,1,0,simpleRT,2,2,2,
108H,2025-6-4,97.22792607802874,1,0,ECG,1,9,9,
108H,2025-6-4,97.22792607802874,1,0,EDA,1,5,5,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
108I,2025-6-11,100.0,1,0,manualCapture,1,1,8,
108I,2025-6-11,100.0,1,0,Temp,1,6,6,
108I,2025-6-11,100.0,1,0,BMS,4,4,4,
108I,2025-6-11,100.0,1,0,PSQI,1,1,7,
108I,2025-6-11,100.0,1,0,MAIA,1,1,1,
108I,2025-6-11,100.0,1,0,IFIS,1,1,1,
108I,2025-6-11,100.0,1,0,caffeine,1,1,1,
108I,2025-6-11,100.0,1,0,STAI,1,1,1,
108I,2025-6-11,100.0,1,0,IAAS,2,2,2,
108I,2025-6-11,100.0,1,0,Cycle,1,1,1,
108I,2025-6-11,100.0,1,0,simpleRT,2,2,2,
108I,2025-6-11,100.0,1,0,ECG,1,9,9,
108I,2025-6-11,100.0,1,0,EDA,1,9,9,
109G,2025-5-29,98.90403635391608,1,0,manualCapture,5,5,8,
109G,2025-5-29,98.90403635391608,1,0,Temp,1,6,6,
109G,2025-5-29,98.90403635391608,1,0,BMS,3,3,3,
109G,2025-5-29,98.90403635391608,1,0,PSQI,1,1,7,
109G,2025-5-29,98.90403635391608,1,0,MAIA,1,1,1,
109G,2025-5-29,98.90403635391608,1,0,IFIS,1,1,1,
109G,2025-5-29,98.90403635391608,1,0,caffeine,1,1,1,
109G,2025-5-29,98.90403635391608,1,0,STAI,1,1,1,
109G,2025-5-29,98.90403635391608,1,0,IAAS,3,3,2,
109G,2025-5-29,98.90403635391608,1,0,Cycle,1,1,1,
109G,2025-5-29,98.90403635391608,1,0,simpleRT,2,2,2,
109G,2025-5-29,98.90403635391608,1,0,ECG,1,9,14,
109G,2025-5-29,98.90403635391608,1,0,EDA,1,5,10,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
109H,2025-6-5,97.7925718290119,1,0,manualCapture,2,2,8,
109H,2025-6-5,97.7925718290119,1,0,Temp,1,6,6,
109H,2025-6-5,97.7925718290119,1,0,BMS,3,3,3,
109H,2025-6-5,97.7925718290119,1,0,PSQI,1,1,7,
109H,2025-6-5,97.7925718290119,1,0,MAIA,1,1,1,
109H,2025-6-5,97.7925718290119,1,0,IFIS,1,1,1,
109H,2025-6-5,97.7925718290119,1,0,caffeine,1,1,1,
109H,2025-6-5,97.7925718290119,1,0,STAI,1,1,1,
109H,2025-6-5,97.7925718290119,1,0,IAAS,2,2,2,
109H,2025-6-5,97.7925718290119,1,0,Cycle,1,1,1,
109H,2025-6-5,97.7925718290119,1,0,simpleRT,2,2,2,
109H,2025-6-5,97.7925718290119,1,0,ECG,1,8,8,
109H,2025-6-5,97.7925718290119,1,0,EDA,1,4,4,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
109I,2025-6-12,100.0,1,0,manualCapture,1,1,8,
109I,2025-6-12,100.0,1,0,Temp,0,0,0,Failed Temp on blankScreen_00;KeyError('t');Failed Temp on blankScreen_01;KeyError('t');Failed Temp on blankScreen_02;KeyError('t');Failed Temp on blankScreen_03;KeyError('t');Failed Temp on blankScreen_04;KeyError('t');Failed Temp on blankScreen_05;KeyError('t')
109I,2025-6-12,100.0,1,0,BMS,4,4,4,
109I,2025-6-12,100.0,1,0,PSQI,1,1,7,
109I,2025-6-12,100.0,1,0,MAIA,1,1,1,
109I,2025-6-12,100.0,1,0,IFIS,1,1,1,
109I,2025-6-12,100.0,1,0,caffeine,1,1,1,
109I,2025-6-12,100.0,1,0,STAI,1,1,1,
109I,2025-6-12,100.0,1,0,IAAS,2,2,2,
109I,2025-6-12,100.0,1,0,Cycle,1,1,1,
109I,2025-6-12,100.0,1,0,simpleRT,2,2,2,
109I,2025-6-12,100.0,1,0,ECG,0,0,0,Failed HR Peak Detection on blankScreen_00;KeyError('t');Failed HR Peak Detection on blankScreen_01;KeyError('t');Failed HR Peak Detection on blankScreen_02;KeyError('t');Failed HR Peak Detection on blankScreen_03;KeyError('t');Failed HR Peak Detection on blankScreen_04;KeyError('t');Failed HR Peak Detection on simpleRT_00;KeyError('t');Failed HR Peak Detection on Exercise;KeyError('t');Failed HR Peak Detection on blankScreen_05;KeyError('t');Failed HR Peak Detection on simpleRT_01;KeyError('t')
109I,2025-6-12,100.0,1,0,EDA,1,9,13,
111G,2025-5-28,99.20477137176938,1,0,manualCapture,1,1,6,
111G,2025-5-28,99.20477137176938,1,0,Temp,1,6,6,
111G,2025-5-28,99.20477137176938,1,0,BMS,3,3,3,
111G,2025-5-28,99.20477137176938,1,0,PSQI,1,1,7,
111G,2025-5-28,99.20477137176938,1,0,MAIA,1,1,1,
111G,2025-5-28,99.20477137176938,1,0,IFIS,1,1,1,
111G,2025-5-28,99.20477137176938,1,0,caffeine,1,1,1,
111G,2025-5-28,99.20477137176938,1,0,STAI,1,1,1,
111G,2025-5-28,99.20477137176938,1,0,IAAS,2,2,2,
111G,2025-5-28,99.20477137176938,1,0,Cycle,1,1,1,
111G,2025-5-28,99.20477137176938,1,0,simpleRT,2,2,2,
111G,2025-5-28,99.20477137176938,1,0,ECG,1,8,8,
111G,2025-5-28,99.20477137176938,1,0,EDA,1,4,4,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
111H,2025-6-4,98.19112627986348,1,0,manualCapture,1,1,6,
111H,2025-6-4,98.19112627986348,1,0,Temp,1,4,4,Failed Temp on blankScreen_04;ValueError('cannot set a frame with no defined index and a scalar');Failed Temp on blankScreen_05;ValueError('cannot set a frame with no defined index and a scalar')
111H,2025-6-4,98.19112627986348,1,0,BMS,3,3,3,
111H,2025-6-4,98.19112627986348,1,0,PSQI,1,1,7,
111H,2025-6-4,98.19112627986348,1,0,MAIA,1,1,1,
111H,2025-6-4,98.19112627986348,1,0,IFIS,1,1,1,
111H,2025-6-4,98.19112627986348,1,0,caffeine,1,1,1,
111H,2025-6-4,98.19112627986348,1,0,STAI,1,1,1,
111H,2025-6-4,98.19112627986348,1,0,IAAS,2,2,2,
111H,2025-6-4,98.19112627986348,1,0,Cycle,1,1,1,
111H,2025-6-4,98.19112627986348,1,0,simpleRT,2,2,2,
111H,2025-6-4,98.19112627986348,1,0,ECG,1,4,4,Failed HR Peak Detection on blankScreen_04;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed HR Peak Detection on simpleRT_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed HR Peak Detection on Exercise;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed HR Peak Detection on blankScreen_05;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed HR Peak Detection on simpleRT_01;IndexError('index 0 is out of bounds for axis 0 with size 0')
111H,2025-6-4,98.19112627986348,1,0,EDA,1,5,6,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
111I,2025-6-11,100.0,1,0,manualCapture,1,1,8,
111I,2025-6-11,100.0,1,0,Temp,0,0,0,Failed Temp on blankScreen_00;KeyError('t');Failed Temp on blankScreen_01;KeyError('t');Failed Temp on blankScreen_02;KeyError('t');Failed Temp on blankScreen_03;KeyError('t');Failed Temp on blankScreen_04;KeyError('t');Failed Temp on blankScreen_05;KeyError('t')
111I,2025-6-11,100.0,1,0,BMS,4,4,4,
111I,2025-6-11,100.0,1,0,PSQI,1,1,7,
111I,2025-6-11,100.0,1,0,MAIA,1,1,1,
111I,2025-6-11,100.0,1,0,IFIS,1,1,1,
111I,2025-6-11,100.0,1,0,caffeine,1,1,1,
111I,2025-6-11,100.0,1,0,STAI,1,1,1,
111I,2025-6-11,100.0,1,0,IAAS,2,2,2,
111I,2025-6-11,100.0,1,0,Cycle,1,1,1,
111I,2025-6-11,100.0,1,0,simpleRT,2,2,2,
111I,2025-6-11,100.0,1,0,ECG,0,0,0,Failed HR Peak Detection on blankScreen_00;KeyError('t');Failed HR Peak Detection on blankScreen_01;KeyError('t');Failed HR Peak Detection on blankScreen_02;KeyError('t');Failed HR Peak Detection on blankScreen_03;KeyError('t');Failed HR Peak Detection on blankScreen_04;KeyError('t');Failed HR Peak Detection on simpleRT_00;KeyError('t');Failed HR Peak Detection on Exercise;KeyError('t');Failed HR Peak Detection on blankScreen_05;KeyError('t');Failed HR Peak Detection on simpleRT_01;KeyError('t')
111I,2025-6-11,100.0,1,0,EDA,1,9,10,
112G,2025-5-28,98.44216108717268,1,0,manualCapture,1,1,8,
112G,2025-5-28,98.44216108717268,1,0,Temp,1,6,6,
112G,2025-5-28,98.44216108717268,1,0,BMS,3,3,3,
112G,2025-5-28,98.44216108717268,1,0,PSQI,1,1,7,
112G,2025-5-28,98.44216108717268,1,0,MAIA,1,1,1,
112G,2025-5-28,98.44216108717268,1,0,IFIS,1,1,1,
112G,2025-5-28,98.44216108717268,1,0,caffeine,1,1,1,
112G,2025-5-28,98.44216108717268,1,0,STAI,1,1,1,
112G,2025-5-28,98.44216108717268,1,0,IAAS,2,2,2,
112G,2025-5-28,98.44216108717268,1,0,Cycle,1,1,1,
112G,2025-5-28,98.44216108717268,1,0,simpleRT,2,2,2,
112G,2025-5-28,98.44216108717268,1,0,ECG,1,9,10,
112G,2025-5-28,98.44216108717268,1,0,EDA,1,5,6,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
112H,2025-6-4,98.57142857142858,1,0,manualCapture,1,1,8,
112H,2025-6-4,98.57142857142858,1,0,Temp,1,6,6,
112H,2025-6-4,98.57142857142858,1,0,BMS,3,3,3,
112H,2025-6-4,98.57142857142858,1,0,PSQI,1,1,7,
112H,2025-6-4,98.57142857142858,1,0,MAIA,1,1,1,
112H,2025-6-4,98.57142857142858,1,0,IFIS,1,1,1,
112H,2025-6-4,98.57142857142858,1,0,caffeine,1,1,1,
112H,2025-6-4,98.57142857142858,1,0,STAI,1,1,1,
112H,2025-6-4,98.57142857142858,1,0,IAAS,2,2,2,
112H,2025-6-4,98.57142857142858,1,0,Cycle,1,1,1,
112H,2025-6-4,98.57142857142858,1,0,simpleRT,2,2,2,
112H,2025-6-4,98.57142857142858,1,0,ECG,1,9,10,
112H,2025-6-4,98.57142857142858,1,0,EDA,1,5,6,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
112I,2025-6-11,100.0,1,0,manualCapture,1,1,8,
112I,2025-6-11,100.0,1,0,Temp,1,6,6,
112I,2025-6-11,100.0,1,0,BMS,4,4,4,
112I,2025-6-11,100.0,1,0,PSQI,1,1,7,
112I,2025-6-11,100.0,1,0,MAIA,1,1,1,
112I,2025-6-11,100.0,1,0,IFIS,1,1,1,
112I,2025-6-11,100.0,1,0,caffeine,1,1,1,
112I,2025-6-11,100.0,1,0,STAI,1,1,1,
112I,2025-6-11,100.0,1,0,IAAS,2,2,2,
112I,2025-6-11,100.0,1,0,Cycle,1,1,1,
112I,2025-6-11,100.0,1,0,simpleRT,2,2,2,
112I,2025-6-11,100.0,1,0,ECG,1,9,10,
112I,2025-6-11,100.0,1,0,EDA,1,9,10,
113G,2025-6-13,97.47038104386807,1,0,manualCapture,1,1,8,
113G,2025-6-13,97.47038104386807,1,0,Temp,1,6,6,
113G,2025-6-13,97.47038104386807,1,0,BMS,3,3,3,
113G,2025-6-13,97.47038104386807,1,0,PSQI,1,1,7,
113G,2025-6-13,97.47038104386807,1,0,MAIA,1,1,1,
113G,2025-6-13,97.47038104386807,1,0,IFIS,1,1,1,
113G,2025-6-13,97.47038104386807,1,0,caffeine,1,1,1,
113G,2025-6-13,97.47038104386807,1,0,STAI,1,1,1,
113G,2025-6-13,97.47038104386807,1,0,IAAS,2,2,2,
113G,2025-6-13,97.47038104386807,1,0,Cycle,1,1,1,
113G,2025-6-13,97.47038104386807,1,0,simpleRT,2,2,2,
113G,2025-6-13,97.47038104386807,1,0,ECG,1,9,8,
113G,2025-6-13,97.47038104386807,1,0,EDA,1,5,5,Failed EDA on blankScreen_00;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_01;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_02;IndexError('index 0 is out of bounds for axis 0 with size 0');Failed EDA on blankScreen_03;IndexError('index 0 is out of bounds for axis 0 with size 0')
113H,2025-6-20,97.23688295560386,1,0,manualCapture,1,1,8,
113H,2025-6-20,97.23688295560386,1,0,Temp,1,2,2,Failed Temp on blankScreen_00;ValueError('cannot set a frame with no defined index and a scalar');Failed Temp on blankScreen_01;ValueError('cannot set a frame with no defined index and a scalar');Failed Temp on blankScreen_02;ValueError('cannot set a frame with no defined index and a scalar');Failed Temp on blankScreen_03;ValueError('cannot set a frame with no defined index and a scalar')
113H,2025-6-20,97.23688295560386,1,0,BMS,3,3,3,
113H,2025-6-20,97.23688295560386,1,0,PSQI,1,1,7,
113H,2025-6-20,97.23688295560386,1,0,MAIA,1,1,1,
113H,2025-6-20,97.23688295560386,1,0,IFIS,1,1,1,
113H,2025-6-20,97.23688295560386,1,0,caffeine,1,1,1,
113H,2025-6-20,97.23688295560386,1,0,STAI,1,1,1,
113H,2025-6-20,97.23688295560386,1,0,IAAS,2,2,2,
