TEMP_CH1,ECG_CH2,EDA_CH3,Freq,Channels,File,t,Task
37568,31176,53,1000,3,0,37260.0,
36476,33932,59,1000,3,0,37320.0,
34872,65476,3610,1000,3,0,37380.0,
34128,31479,3613,1000,3,0,37440.0,
33706,34988,2671,1000,3,0,37500.0,
33190,33911,2132,1000,3,0,37560.0,
33724,30801,1703,1000,3,0,37620.0,
33676,53216,1590,1000,3,0,37680.0,
31712,32598,1369,1000,3,0,37740.0,
31210,43740,1294,1000,3,0,37800.0,
33861,32336,1816,1000,3,0,37860.0,
32942,31912,1286,1000,3,0,37920.0,
32376,31244,1131,1000,3,0,37980.0,
30460,34004,1272,1000,3,0,38040.0,blankScreen_02
31964,33160,1951,1000,3,0,38100.0,blankScreen_02
32428,29716,2006,1000,3,0,38160.0,blankScreen_02
32332,32788,2993,1000,3,0,38220.0,BP_02
31888,38892,2991,1000,3,0,38280.0,
31696,30888,3883,1000,3,0,38340.0,
33092,30354,4064,1000,3,0,38400.0,
33444,35364,3120,1000,3,0,38460.0,
33460,31432,2378,1000,3,0,38520.0,
33390,65428,2174,1000,3,0,38580.0,
33512,31456,2918,1000,3,0,38640.0,
37374,37456,66,1000,3,0,38700.0,
36342,54124,57,1000,3,0,38760.0,
33244,34676,3425,1000,3,0,38820.0,
32916,31488,2964,1000,3,0,38880.0,
33168,31284,3040,1000,3,0,38940.0,
33244,65516,2151,1000,3,0,39000.0,
33044,30816,1764,1000,3,0,39060.0,
34660,29764,1556,1000,3,0,39120.0,
32572,32158,1095,1000,3,0,39180.0,
31940,31671,1112,1000,3,0,39240.0,
33204,33532,1542,1000,3,0,39300.0,
34248,29892,1373,1000,3,0,39360.0,
34116,30904,2465,1000,3,0,39420.0,blankScreen_03
32628,31692,3758,1000,3,0,39480.0,blankScreen_03
32390,31736,4710,1000,3,0,39540.0,blankScreen_03
32248,32510,4964,1000,3,0,39600.0,BP_03
33356,31308,4994,1000,3,0,39660.0,
34956,32004,5145,1000,3,0,39720.0,
34496,31540,4974,1000,3,0,39780.0,
33364,30734,5444,1000,3,0,39840.0,
34708,33230,5643,1000,3,0,39900.0,blankScreen_04
34742,31774,5481,1000,3,0,39960.0,blankScreen_04
34948,28134,5572,1000,3,0,40020.0,blankScreen_04
34004,31622,5522,1000,3,0,40080.0,BP_04
33342,36902,5857,1000,3,0,40140.0,
34476,32182,6418,1000,3,0,40200.0,
34326,30760,6786,1000,3,0,40260.0,
33328,34100,5645,1000,3,0,40320.0,
35592,35236,4979,1000,3,0,40380.0,Exercise
35880,31736,7816,1000,3,0,40440.0,Exercise
34884,34442,7372,1000,3,0,40500.0,Exercise
34954,31868,7646,1000,3,0,40560.0,Exercise
35404,36230,8582,1000,3,0,40620.0,Exercise
34636,34486,9411,1000,3,0,40680.0,Exercise
33998,32207,9796,1000,3,0,40740.0,BP_05
33128,32004,10602,1000,3,0,40800.0,BP_05
32280,25748,10152,1000,3,0,40860.0,blankScreen_05
30944,31098,9237,1000,3,0,40920.0,blankScreen_05
30760,32384,8976,1000,3,0,40980.0,blankScreen_05
32700,32649,8498,1000,3,0,41040.0,BP_06
33912,30468,8369,1000,3,0,41100.0,
32340,31836,8164,1000,3,0,41160.0,
32548,33060,8327,1000,3,0,41220.0,
32630,33470,8023,1000,3,0,41280.0,
33316,35975,8636,1000,3,0,41340.0,
