TEMP_CH1,ECG_CH2,EDA_CH3,Freq,Channels,File,t,Task
30584,31542,484,1000,3,0,54120.0,
30727,30500,378,1000,3,0,54180.0,
30772,30735,495,1000,3,0,54240.0,
28892,48804,375,1000,3,0,54300.0,
28716,33413,487,1000,3,0,54360.0,
28504,33273,437,1000,3,0,54420.0,
28472,30054,432,1000,3,0,54480.0,
28590,29818,410,1000,3,0,54540.0,
28988,32484,372,1000,3,0,54600.0,
29176,32761,483,1000,3,0,54660.0,
29576,31878,525,1000,3,0,54720.0,
29572,31552,551,1000,3,0,54780.0,
29303,34200,567,1000,3,0,54840.0,
29284,31526,514,1000,3,0,54900.0,
29324,33644,536,1000,3,0,54960.0,
29296,32804,543,1000,3,0,55020.0,
29240,32424,542,1000,3,0,55080.0,
29260,31108,531,1000,3,0,55140.0,
29180,33040,546,1000,3,0,55200.0,
29098,33412,288,1000,3,0,55260.0,
34276,30896,57,1000,3,0,55320.0,
35556,31286,59,1000,3,0,55380.0,
34080,32792,344,1000,3,0,55440.0,
32820,33396,607,1000,3,0,55500.0,
32064,32372,539,1000,3,0,55560.0,
32192,31914,567,1000,3,0,55620.0,
31910,32294,574,1000,3,0,55680.0,
30068,33215,558,1000,3,0,55740.0,
31044,32564,502,1000,3,0,55800.0,
30860,32432,650,1000,3,0,55860.0,
30768,32070,516,1000,3,0,55920.0,
30476,32622,444,1000,3,0,55980.0,
30084,34144,547,1000,3,0,56040.0,
30028,32278,646,1000,3,0,56100.0,
29740,31472,726,1000,3,0,56160.0,
29276,31308,730,1000,3,0,56220.0,
29060,32694,772,1000,3,0,56280.0,
28954,32079,653,1000,3,0,56340.0,
28992,32798,755,1000,3,0,56400.0,
29668,32712,703,1000,3,0,56460.0,
29794,31496,676,1000,3,0,56520.0,
29788,28679,765,1000,3,0,56580.0,
29868,31828,698,1000,3,0,56640.0,
32940,31972,717,1000,3,0,56700.0,
32948,31136,989,1000,3,0,56760.0,
33124,31500,1554,1000,3,0,56820.0,
33438,29300,1405,1000,3,0,56880.0,
33804,33504,1265,1000,3,0,56940.0,
31054,31810,1573,1000,3,0,57000.0,
30310,32336,1485,1000,3,0,57060.0,
29934,33569,1074,1000,3,0,57120.0,
29720,31688,1121,1000,3,0,57180.0,
29625,27300,1206,1000,3,0,57240.0,
29696,33008,1176,1000,3,0,57300.0,
29658,34279,1080,1000,3,0,57360.0,
29612,32564,947,1000,3,0,57420.0,
29588,32326,845,1000,3,0,57480.0,
29428,32356,973,1000,3,0,57540.0,
29632,29156,882,1000,3,0,57600.0,
29808,32116,920,1000,3,0,57660.0,
31276,32500,893,1000,3,0,57720.0,
