TEMP_CH1,ECG_CH2,Freq,Channels,File,t,EDA_CH1,CUSTOM/0.5/1.0/V_CH2,CUSTOM/0.5/1.0/V_CH3,Task
36424.0,32176.0,1000,2,0,39120.0,,,,
36368.0,34220.0,1000,2,0,39180.0,,,,
36332.0,32928.0,1000,2,0,39240.0,,,,
36280.0,31244.0,1000,2,0,39300.0,,,,
36266.0,33204.0,1000,2,0,39360.0,,,,
36216.0,34128.0,1000,2,0,39420.0,,,,blankScreen_02
36296.0,32012.0,1000,2,0,39480.0,,,,blankScreen_02
36260.0,33584.0,1000,2,0,39540.0,,,,blankScreen_02
36228.0,32544.0,1000,2,0,39600.0,,,,
36056.0,33004.0,1000,2,0,39660.0,,,,BP_02
36160.0,31904.0,1000,2,0,39720.0,,,,
36252.0,34104.0,1000,2,0,39780.0,,,,
36192.0,32592.0,1000,2,0,39840.0,,,,
36160.0,32248.0,1000,2,0,39900.0,,,,
36156.0,32852.0,1000,2,0,39960.0,,,,
36154.0,32620.0,1000,2,0,40020.0,,,,
35988.0,37248.0,1000,2,0,40080.0,,,,
34552.0,33090.0,1000,2,0,40140.0,,,,
33540.0,33376.0,1000,2,0,40200.0,,,,
34220.0,31876.0,1000,2,0,40260.0,,,,
34792.0,23460.0,1000,2,0,40320.0,,,,
34420.0,31104.0,1000,2,0,40380.0,,,,
33816.0,32378.0,1000,2,0,40440.0,,,,
33896.0,32320.0,1000,2,0,40500.0,,,,
33644.0,32260.0,1000,2,0,40560.0,,,,
33780.0,32296.0,1000,2,0,40620.0,,,,
33608.0,33536.0,1000,2,0,40680.0,,,,
33732.0,33006.0,1000,2,0,40740.0,,,,
32888.0,32628.0,1000,2,0,40800.0,,,,
33042.0,35744.0,1000,2,0,40860.0,,,,
33116.0,33480.0,1000,2,0,40920.0,,,,
32992.0,34034.0,1000,2,0,40980.0,,,,
33048.0,35456.0,1000,2,0,41040.0,,,,
32976.0,32272.0,1000,2,0,41100.0,,,,
32860.0,32208.0,1000,2,0,41160.0,,,,
32778.0,32448.0,1000,2,0,41220.0,,,,
32864.0,34196.0,1000,2,0,41280.0,,,,
32832.0,31668.0,1000,2,0,41340.0,,,,
32888.0,31888.0,1000,2,0,41400.0,,,,blankScreen_03
32904.0,32196.0,1000,2,0,41460.0,,,,blankScreen_03
33100.0,31008.0,1000,2,0,41520.0,,,,blankScreen_03
33872.0,34336.0,1000,2,0,41580.0,,,,BP_03
33800.0,32860.0,1000,2,0,41640.0,,,,
33368.0,32544.0,1000,2,0,41700.0,,,,
33538.0,31876.0,1000,2,0,41760.0,,,,
33728.0,33716.0,1000,2,0,41820.0,,,,
,,1000,3,1,42000.0,32772.0,34142.0,2001.0,blankScreen_04
,,1000,3,1,42060.0,32768.0,32161.0,1822.0,blankScreen_04
,,1000,3,1,42120.0,32928.0,32358.0,1607.0,blankScreen_04
,,1000,3,1,42180.0,33176.0,31732.0,1605.0,BP_04
,,1000,3,1,42240.0,35100.0,31822.0,1886.0,BP_04
,,1000,3,1,42300.0,35268.0,33300.0,2122.0,
,,1000,3,1,42360.0,35224.0,32468.0,1458.0,
,,1000,3,1,42420.0,35284.0,30624.0,1528.0,
,,1000,3,1,42480.0,35452.0,33636.0,1459.0,
,,1000,3,1,42540.0,35376.0,32556.0,1983.0,
,,1000,3,1,42600.0,35648.0,31440.0,2845.0,Exercise
,,1000,3,1,42660.0,35648.0,36988.0,3523.0,Exercise
,,1000,3,1,42720.0,35408.0,34152.0,3622.0,Exercise
,,1000,3,1,42780.0,35664.0,33414.0,3726.0,Exercise
,,1000,3,1,42840.0,35492.0,23414.0,3704.0,Exercise
,,1000,3,1,42900.0,35452.0,30480.0,3539.0,Exercise
,,1000,3,1,42960.0,35432.0,34760.0,3427.0,BP_05
,,1000,3,1,43020.0,35294.0,27040.0,3347.0,
,,1000,3,1,43080.0,35420.0,32940.0,2928.0,blankScreen_05
,,1000,3,1,43140.0,35384.0,33194.0,2679.0,blankScreen_05
,,1000,3,1,43200.0,35444.0,31008.0,2462.0,blankScreen_05
,,1000,3,1,43260.0,35006.0,32932.0,2243.0,BP_06
,,1000,3,1,43320.0,35188.0,34140.0,2138.0,
,,1000,3,1,43380.0,35176.0,32610.0,1990.0,
,,1000,3,1,43440.0,35160.0,33486.0,1959.0,
,,1000,3,1,43500.0,35144.0,32420.0,1957.0,
,,1000,3,1,43560.0,35152.0,34544.0,1774.0,
,,1000,3,1,43620.0,35056.0,33944.0,1565.0,
,,1000,3,1,43680.0,35116.0,30489.0,1590.0,
,,1000,3,1,43740.0,35136.0,33512.0,1865.0,
,,1000,3,1,43800.0,35044.0,34592.0,1619.0,
,,1000,3,1,43860.0,0.0,0.0,0.0,
