TEMP_CH1,ECG_CH2,EDA_CH3,Freq,Channels,File,t,Task
36760,32176,2556,1000,3,0,36360.0,passiveViewing_01
36732,33118,2288,1000,3,0,36420.0,passiveViewing_01
36672,31012,2028,1000,3,0,36480.0,passiveViewing_01
36700,32280,2095,1000,3,0,36540.0,passiveViewing_01
36730,33396,1809,1000,3,0,36600.0,passiveViewing_01
36668,30112,1958,1000,3,0,36660.0,passiveViewing_01
36616,30226,2227,1000,3,0,36720.0,passiveViewing_01
36608,32784,2016,1000,3,0,36780.0,passiveViewing_01
36608,31196,2067,1000,3,0,36840.0,passiveViewing_01
36593,31186,2618,1000,3,0,36900.0,passiveViewing_01
36604,33368,2950,1000,3,0,36960.0,blankScreen_01
36632,32556,3705,1000,3,0,37020.0,blankScreen_01
36620,32784,3458,1000,3,0,37080.0,blankScreen_01
36604,27780,3376,1000,3,0,37140.0,BP_01
36484,33400,4113,1000,3,0,37200.0,BP_01
36400,31558,4337,1000,3,0,37260.0,
36456,28042,5790,1000,3,0,37320.0,
36572,32254,4438,1000,3,0,37380.0,
36604,31841,3723,1000,3,0,37440.0,
36624,30748,3240,1000,3,0,37500.0,
36633,33088,2950,1000,3,0,37560.0,
36600,33440,2515,1000,3,0,37620.0,
36664,32032,2262,1000,3,0,37680.0,
36592,33204,2269,1000,3,0,37740.0,
36536,31048,2444,1000,3,0,37800.0,
36492,31692,2319,1000,3,0,37860.0,
36528,29124,2091,1000,3,0,37920.0,
36588,32950,2111,1000,3,0,37980.0,
36556,34644,2008,1000,3,0,38040.0,
36560,31340,2170,1000,3,0,38100.0,blankScreen_02
36584,33640,2082,1000,3,0,38160.0,blankScreen_02
36568,30508,2034,1000,3,0,38220.0,blankScreen_02
36612,33328,1933,1000,3,0,38280.0,BP_02
36312,33182,3716,1000,3,0,38340.0,BP_02
36996,34582,4375,1000,3,0,38400.0,
37572,32828,4486,1000,3,0,38460.0,
36360,34232,4694,1000,3,0,38520.0,
36588,32620,3814,1000,3,0,38580.0,
36608,29064,3137,1000,3,0,38640.0,
36594,34344,2680,1000,3,0,38700.0,
36544,32692,2364,1000,3,0,38760.0,
36552,35632,2170,1000,3,0,38820.0,
36524,29310,1997,1000,3,0,38880.0,
36572,32894,1950,1000,3,0,38940.0,
36554,31438,3096,1000,3,0,39000.0,
36558,33229,2495,1000,3,0,39060.0,
36572,32740,2216,1000,3,0,39120.0,
36628,32060,2022,1000,3,0,39180.0,
36640,32412,1931,1000,3,0,39240.0,
36616,28960,1846,1000,3,0,39300.0,
36673,32117,2077,1000,3,0,39360.0,
36644,32348,1999,1000,3,0,39420.0,
36648,30172,2148,1000,3,0,39480.0,blankScreen_03
36584,29152,2081,1000,3,0,39540.0,blankScreen_03
36552,30284,2275,1000,3,0,39600.0,blankScreen_03
36524,32633,2896,1000,3,0,39660.0,BP_03
36568,41456,3204,1000,3,0,39720.0,
36604,33000,6088,1000,3,0,39780.0,
36580,32368,5435,1000,3,0,39840.0,
36592,32280,5592,1000,3,0,39900.0,
36624,32396,6097,1000,3,0,39960.0,blankScreen_04
36592,32496,4755,1000,3,0,40020.0,blankScreen_04
36636,31936,3985,1000,3,0,40080.0,blankScreen_04
36600,33472,5236,1000,3,0,40140.0,BP_04
36448,32892,5372,1000,3,0,40200.0,BP_04
36540,32048,5308,1000,3,0,40260.0,
36632,30908,5428,1000,3,0,40320.0,
36688,29924,5596,1000,3,0,40380.0,
36380,33137,7516,1000,3,0,40440.0,Exercise
36793,34340,8435,1000,3,0,40500.0,Exercise
36944,30852,7765,1000,3,0,40560.0,Exercise
36218,31249,8703,1000,3,0,40620.0,Exercise
35408,27486,9868,1000,3,0,40680.0,Exercise
35108,34192,10236,1000,3,0,40740.0,Exercise
35108,33524,9776,1000,3,0,40800.0,Exercise
35160,35812,9962,1000,3,0,40860.0,Exercise
35712,38261,9391,1000,3,0,40920.0,BP_05
35800,42244,10078,1000,3,0,40980.0,BP_05
35884,27912,8473,1000,3,0,41040.0,blankScreen_05
35932,36432,8098,1000,3,0,41100.0,blankScreen_05
35937,29108,7450,1000,3,0,41160.0,blankScreen_05
35708,32740,7196,1000,3,0,41220.0,BP_06
35672,33304,6833,1000,3,0,41280.0,BP_06
35916,31132,6990,1000,3,0,41340.0,
35960,47244,6928,1000,3,0,41400.0,
35972,31796,6548,1000,3,0,41460.0,
35980,31104,5475,1000,3,0,41520.0,
36052,32104,6523,1000,3,0,41580.0,
35890,38092,6810,1000,3,0,41640.0,
35917,30916,7080,1000,3,0,41700.0,
35932,30108,4806,1000,3,0,41760.0,
