TEMP_CH1,ECG_CH2,Freq,Channels,File,t,EDA_CH1,CUSTOM/0.5/1.0/V_CH2,CUSTOM/0.5/1.0/V_CH3,Task
35804.0,33348.0,1000,2,0,53820.0,,,,
35840.0,34008.0,1000,2,0,53880.0,,,,
35872.0,34064.0,1000,2,0,53940.0,,,,
35872.0,34060.0,1000,2,0,54000.0,,,,
35876.0,34060.0,1000,2,0,54060.0,,,,
35872.0,32576.0,1000,2,0,54120.0,,,,
35880.0,34384.0,1000,2,0,54180.0,,,,
33044.0,40552.0,1000,2,0,54240.0,,,,
35700.0,30712.0,1000,2,0,54300.0,,,,
34928.0,33872.0,1000,2,0,54360.0,,,,
35280.0,32204.0,1000,2,0,54420.0,,,,
35418.0,33344.0,1000,2,0,54480.0,,,,
35476.0,32584.0,1000,2,0,54540.0,,,,
35528.0,32914.0,1000,2,0,54600.0,,,,
35508.0,32736.0,1000,2,0,54660.0,,,,
35496.0,33758.0,1000,2,0,54720.0,,,,
35460.0,32776.0,1000,2,0,54780.0,,,,
35508.0,33082.0,1000,2,0,54840.0,,,,
35524.0,33220.0,1000,2,0,54900.0,,,,
35556.0,32668.0,1000,2,0,54960.0,,,,
35576.0,33952.0,1000,2,0,55020.0,,,,
35560.0,33244.0,1000,2,0,55080.0,,,,
35508.0,32660.0,1000,2,0,55140.0,,,,blankScreen_03
35496.0,34612.0,1000,2,0,55200.0,,,,blankScreen_03
35508.0,33688.0,1000,2,0,55260.0,,,,blankScreen_03
35436.0,32840.0,1000,2,0,55320.0,,,,BP_03
35536.0,32872.0,1000,2,0,55380.0,,,,
35448.0,34500.0,1000,2,0,55440.0,,,,
35404.0,32900.0,1000,2,0,55500.0,,,,
35428.0,32360.0,1000,2,0,55560.0,,,,
35432.0,34272.0,1000,2,0,55620.0,,,,
,,1000,3,1,55800.0,35418.0,32462.0,3220.0,blankScreen_04
,,1000,3,1,55860.0,35424.0,28048.0,3574.0,blankScreen_04
,,1000,3,1,55920.0,35440.0,32260.0,3762.0,
,,1000,3,1,55980.0,35415.0,34319.0,4057.0,BP_04
,,1000,3,1,56040.0,35412.0,33287.0,4207.0,
,,1000,3,1,56100.0,35420.0,33457.0,4291.0,
,,1000,3,1,56160.0,35454.0,32896.0,4286.0,
,,1000,3,1,56220.0,35478.0,32984.0,4363.0,
,,1000,3,1,56280.0,34752.0,20898.0,4644.0,Exercise
,,1000,3,1,56340.0,35532.0,34138.0,4646.0,Exercise
,,1000,3,1,56400.0,33372.0,33160.0,5151.0,Exercise
,,1000,3,1,56460.0,33428.0,40412.0,4866.0,Exercise
,,1000,3,1,56520.0,33092.0,34772.0,4815.0,BP_05
,,1000,3,1,56580.0,33092.0,36616.0,4889.0,blankScreen_05
,,1000,3,1,56640.0,34232.0,32228.0,4679.0,blankScreen_05
,,1000,3,1,56700.0,34848.0,32832.0,4651.0,blankScreen_05
,,1000,3,1,56760.0,34936.0,32684.0,4869.0,BP_06
,,1000,3,1,56820.0,34724.0,33736.0,4648.0,BP_06
,,1000,3,1,56880.0,34968.0,33993.0,4319.0,
,,1000,3,1,56940.0,35016.0,31596.0,4053.0,
,,1000,3,1,57000.0,35088.0,32952.0,3704.0,
,,1000,3,1,57060.0,35044.0,34300.0,3504.0,
,,1000,3,1,57120.0,35136.0,33318.0,3072.0,
,,1000,3,1,57180.0,35168.0,33826.0,2789.0,
,,1000,3,1,57240.0,0.0,0.0,0.0,
