TEMP_CH1,ECG_CH2,Freq,Channels,File,t,EDA_CH1,CUSTOM/0.5/1.0/V_CH2,CUSTOM/0.5/1.0/V_CH3,Task
35632.0,31980.0,1000,2,0,39960.0,,,,
35668.0,30560.0,1000,2,0,40020.0,,,,
,,1000,3,1,40260.0,35744.0,32682.0,1641.0,blankScreen_04
,,1000,3,1,40320.0,35860.0,32504.0,1050.0,blankScreen_04
,,1000,3,1,40380.0,35872.0,32120.0,953.0,blankScreen_04
,,1000,3,1,40440.0,35780.0,33032.0,1115.0,BP_04
,,1000,3,1,40500.0,35768.0,32026.0,1866.0,
,,1000,3,1,40560.0,35800.0,31626.0,2132.0,
,,1000,3,1,40620.0,35796.0,31456.0,1879.0,
,,1000,3,1,40680.0,35760.0,48692.0,2572.0,
,,1000,3,1,40740.0,32384.0,31028.0,5601.0,Exercise
,,1000,3,1,40800.0,34068.0,28652.0,7902.0,Exercise
,,1000,3,1,40860.0,33968.0,35405.0,6874.0,Exercise
,,1000,3,1,40920.0,33364.0,29544.0,7176.0,BP_05
,,1000,3,1,40980.0,31004.0,32316.0,5283.0,BP_05
,,1000,3,1,41040.0,30568.0,32560.0,4072.0,blankScreen_05
,,1000,3,1,41100.0,30092.0,33440.0,4223.0,blankScreen_05
,,1000,3,1,41160.0,31780.0,31136.0,4484.0,blankScreen_05
,,1000,3,1,41220.0,32056.0,34116.0,4703.0,BP_06
,,1000,3,1,41280.0,31172.0,34428.0,5306.0,
,,1000,3,1,41340.0,31284.0,30234.0,5721.0,
,,1000,3,1,41400.0,33020.0,32156.0,5023.0,
,,1000,3,1,41460.0,32592.0,34604.0,5496.0,
,,1000,3,1,41520.0,32488.0,33776.0,4140.0,
,,1000,3,1,41580.0,30464.0,37996.0,20.0,
